month,day_of_week,op_unique_carrier,origin,dest,crs_dep_time,distance,dep_time_bin,carrier_origin
1,4,0.179017013,0.198960499,0.234230221,1220,1304,0.209605296,0.201680502
3,3,0.164141953,0.18494152,0.172954642,1108,1107,0.107609327,0.125000061
11,2,0.193371815,0.142858524,0.219047619,1240,319,0.209605296,0.094056665
5,5,0.253760206,0.262749446,0.211072664,1024,1158,0.107609327,0.326890756
3,2,0.193371815,0.185592186,0.178984862,2015,937,0.307938035,0.187335092
3,7,0.188744508,0.179231863,0.172954642,1728,2306,0.307938035,0.187214612
11,3,0.253760206,0.22991128,0.211971026,1500,1514,0.209605296,0.27027027
7,4,0.200784094,0.209865859,0.196226415,1655,1448,0.209605296,0.234210526
5,3,0.188744508,0.114982578,0.193975904,620,936,0.107609327,0.134035806
10,5,0.187981127,0.242937846,0.231961045,2020,304,0.307938035,0.24797474
12,6,0.227520436,0.22991128,0.248186946,500,1182,0.107609327,0.297871787
11,6,0.253760206,0.151915456,0.231961045,800,1431,0.107609327,0.111716455
7,7,0.193371815,0.263761468,0.206128134,1940,674,0.307938035,0.28229665
4,1,0.156283375,0.175956284,0.194915254,1221,629,0.209605296,0.181818207
4,3,0.213267204,0.212454212,0.214473684,822,350,0.107609327,0.253186437
4,2,0.227520436,0.172093023,0.181655481,2135,563,0.307938035,0.169550041
12,2,0.213267204,0.199949876,0.205048944,602,274,0.107609327,0.204380463
6,2,0.193371815,0.197459584,0.219047619,1715,1052,0.307938035,0.228811867
11,4,0.227520436,0.150916784,0.211971026,756,1590,0.107609327,0.133736382
4,6,0.253760206,0.262749446,0.211971026,1656,1055,0.209605296,0.326890756
11,5,0.164141953,0.100238663,0.16384535,1653,4502,0.209605296,0.052667175
4,7,0.164141953,0.209865859,0.199887704,2305,2422,0.307938035,0.157894737
9,4,0.164141953,0.198960499,0.264460092,950,646,0.107609327,0.188465175
7,5,0.188744508,0.209064327,0.193975904,1815,1325,0.307938035,0.092184901
4,2,0.193371815,0.173469388,0.176846591,625,283,0.107609327,0.162062846
3,7,0.137856629,0.195227766,0.221518987,1529,645,0.209605296,0.162650602
10,5,0.179017013,0.209865859,0.277777778,1130,224,0.209605296,0.197222222
4,1,0.179017013,0.22991128,0.199949876,1552,139,0.307938035,0.233243968
11,6,0.188744508,0.225241546,0.159246575,1210,986,0.209605296,0.221674877
3,7,0.193371815,0.263761468,0.219047619,1035,1108,0.107609327,0.28229665
9,7,0.193371815,0.201082753,0.121621833,1855,701,0.307938035,0.223931624
6,1,0.164141953,0.175956284,0.219546742,1545,453,0.209605296,0.185406699
11,6,0.213267204,0.167464115,0.205048944,517,356,0.107609327,0.26892629
12,5,0.253760206,0.18494152,0.223529412,1015,1037,0.107609327,0.232858991
5,7,0.188744508,0.225241546,0.198044623,2020,925,0.307938035,0.221674877
3,6,0.193371815,0.18494152,0.186915888,1555,646,0.209605296,0.197228145
11,6,0.179017013,0.191616769,0.144570707,600,501,0.107609327,0.173931229
7,3,0.164141953,0.195227766,0.174674958,600,1008,0.107609327,0.181824286
4,5,0.200784094,0.209865859,0.1360799,2046,2677,0.307938035,0.234210526
11,1,0.253760206,0.150794834,0.205048944,600,437,0.107609327,0.20395798
10,4,0.253760206,0.207460399,0.199887704,1319,2586,0.209605296,0.165562981
12,2,0.193371815,0.189175258,0.182578397,1905,562,0.307938035,0.173160173
11,6,0.188744508,0.23353292,0.172413793,1322,73,0.209605296,0.209067006
6,3,0.188744508,0.166144201,0.172413793,905,804,0.107609327,0.239028914
1,7,0.257645701,0.170843776,0.240449438,2125,1035,0.307938035,0.299210323
10,7,0.188744508,0.21881582,0.181617647,1325,602,0.209605296,0.221264368
10,3,0.253760206,0.266837716,0.181617647,2100,1972,0.307938035,0.313309776
11,4,0.156283375,0.160886868,0.2,930,700,0.107609327,0.12503666
4,5,0.253760206,0.16878865,0.214473684,2240,2125,0.307938035,0.20045045
6,4,0.193371815,0.234011628,0.186915888,645,446,0.107609327,0.247524752
3,4,0.253760206,0.169960474,0.231961045,606,551,0.107609327,0.199688052
2,3,0.200784094,0.16878865,0.172954642,1355,954,0.209605296,0.134456984
2,6,0.253760206,0.18494152,0.211535483,1539,455,0.307938035,0.232858991
6,7,0.257645701,0.164772733,0.217485863,1658,1073,0.307938035,0.148596839
12,1,0.164141953,0.158739963,0.16384535,1750,1590,0.307938035,0.162127108
1,1,0.188744508,0.22991128,0.181655481,800,733,0.107609327,0.222398729
3,2,0.257645701,0.206087824,0.209251101,755,612,0.107609327,0.262697023
3,5,0.164141953,0.198960499,0.234627832,1540,874,0.209605296,0.188465175
9,1,0.253760206,0.16878865,0.219546742,815,2402,0.107609327,0.20045045
9,4,0.213325183,0.210259583,0.301584728,1841,1175,0.307938035,0.210259583
11,1,0.265797392,0.198960499,0.180762852,1209,554,0.209605296,0.259459455
8,3,0.164141953,0.198960499,0.163090129,2244,317,0.307938035,0.188465175
7,2,0.257645701,0.179271709,0.199887704,1550,636,0.209605296,0.258610526
1,1,0.193371815,0.147994467,0.181617647,1705,621,0.307938035,0.143529412
9,6,0.188744508,0.22991128,0.211971026,2005,1514,0.307938035,0.222398729
9,4,0.137856629,0.156862745,0.181655481,600,292,0.107609327,0.194732557
11,5,0.193371815,0.161234991,0.178984862,1645,1036,0.209605296,0.144104804
4,3,0.179017013,0.16878865,0.194187583,1500,373,0.209605296,0.137992832
9,3,0.179017013,0.245125451,0.198044623,1745,416,0.307938035,0.189997618
5,4,0.179017013,0.144890368,0.172413793,1340,196,0.209605296,0.19874989
7,3,0.193371815,0.179347826,0.182578397,2120,462,0.307938035,0.208955104
12,4,0.265797392,0.227874564,0.224489796,919,946,0.107609327,0.369302342
6,5,0.253760206,0.18494152,0.150485437,1019,338,0.107609327,0.232858991
7,7,0.253760206,0.266837716,0.194187583,2050,2552,0.307938035,0.313309776
9,2,0.200784094,0.209865859,0.196226415,900,1448,0.107609327,0.234210526
8,2,0.179017013,0.22991128,0.184792686,1805,160,0.307938035,0.233243968
5,6,0.164141953,0.175956284,0.193975904,1259,1075,0.209605296,0.185406699
10,7,0.188744508,0.22991128,0.231961045,1957,802,0.307938035,0.222398729
5,6,0.193371815,0.18494152,0.124513619,635,355,0.107609327,0.197228145
12,7,0.164141953,0.175956284,0.181655481,1217,502,0.209605296,0.185406699
8,3,0.193371815,0.132275132,0.169817927,655,337,0.107609327,0.137130802
10,3,0.188744508,0.198960499,0.280818414,730,2139,0.107609327,0.150002192
9,3,0.253760206,0.262749446,0.231023102,1709,1345,0.307938035,0.326890756
5,2,0.193371815,0.263761468,0.219047619,610,1108,0.107609327,0.28229665
3,7,0.193371815,0.21881582,0.244444444,2155,639,0.307938035,0.244728916
8,6,0.253760206,0.262749446,0.211971026,2145,1055,0.307938035,0.326890756
12,2,0.164141953,0.235917136,0.144570707,1315,205,0.209605296,0.18405425
7,2,0.188744508,0.21881582,0.176846591,945,1491,0.107609327,0.221264368
7,3,0.257645701,0.266666667,0.207186974,1953,1608,0.307938035,0.30612212
11,5,0.193371815,0.185592186,0.194915254,815,666,0.107609327,0.187335092
4,6,0.253760206,0.189175258,0.198044623,659,612,0.107609327,0.226600985
6,2,0.253760206,0.224489796,0.214473684,2012,290,0.307938035,0.302552707
6,2,0.253760206,0.26082578,0.209251101,2053,130,0.307938035,0.277970012
7,3,0.227520436,0.234011628,0.200752823,615,933,0.107609327,0.217196921
4,6,0.156283375,0.171855748,0.171803653,600,378,0.107609327,0.171855748
6,2,0.187981127,0.262749446,0.252246227,1230,1106,0.209605296,0.173913043
7,6,0.193371815,0.201082753,0.150485437,2045,226,0.307938035,0.223931624
3,4,0.188744508,0.262749446,0.193975904,940,224,0.107609327,0.223880311
7,5,0.253760206,0.181372549,0.214473684,944,328,0.107609327,0.22823851
3,7,0.137856629,0.198960499,0.205048944,1940,547,0.307938035,0.24927435
4,1,0.179017013,0.22991128,0.185483871,855,1236,0.107609327,0.233243968
8,1,0.188744508,0.207460399,0.234,1514,2704,0.209605296,0.171232877
11,3,0.193371815,0.185592186,0.193110511,2235,187,0.307938035,0.187335092
7,6,0.137856629,0.240156879,0.205048944,1216,383,0.209605296,0.257973099
4,2,0.253760206,0.170843776,0.171803653,1600,502,0.209605296,0.172995781
12,6,0.193371815,0.191876751,0.18327606,940,670,0.107609327,0.185028249
9,2,0.213267204,0.212454212,0.219546742,1340,772,0.209605296,0.253186437
2,7,0.213325183,0.171428736,0.254578508,1333,587,0.209605296,0.117948419
1,2,0.213267204,0.26082578,0.170542636,1440,75,0.209605296,0.229299363
9,4,0.200784094,0.191876751,0.200752823,1855,1973,0.307938035,0.189004586
5,1,0.179017013,0.21881582,0.096006139,1350,516,0.209605296,0.177362894
10,2,0.200784094,0.209865859,0.231961045,600,1660,0.107609327,0.234210526
6,4,0.257645701,0.189175258,0.234,2040,399,0.307938035,0.168068743
10,7,0.227520436,0.225241546,0.181655481,1334,1416,0.209605296,0.227272331
7,6,0.187981127,0.175956284,0.198044623,1250,235,0.209605296,0.20395798
6,3,0.253760206,0.170843776,0.231961045,1000,1389,0.107609327,0.172995781
6,7,0.265797392,0.262749446,0.16384535,505,731,0.404553415,0.265305918
6,5,0.227520436,0.125,0.163090129,1859,488,0.307938035,0.212690134
10,7,0.253760206,0.209064327,0.16384535,1515,666,0.209605296,0.235955056
5,3,0.265797392,0.201082753,0.180762852,844,1824,0.107609327,0.227272683
3,3,0.193371815,0.132275132,0.18327606,1835,1642,0.307938035,0.137130802
11,3,0.193371815,0.212454212,0.178984862,1455,570,0.209605296,0.220704224
6,6,0.188744508,0.22991128,0.211428569,1035,794,0.107609327,0.222398729
6,1,0.227520436,0.263761468,0.206128134,725,674,0.107609327,0.276056338
2,4,0.193371815,0.21881582,0.257142496,1310,420,0.209605296,0.244728916
5,1,0.156283375,0.179347826,0.181655481,1934,335,0.307938035,0.129466862
8,7,0.200784094,0.167661083,0.196226415,1114,329,0.107609327,0.167661083
3,6,0.164141953,0.195259594,0.172954642,1715,2422,0.307938035,0.192139738
8,7,0.164141953,0.160886868,0.176846591,700,936,0.107609327,0.145833333
12,2,0.156283375,0.224489796,0.199887704,1213,290,0.209605296,0.214225689
7,7,0.193371815,0.234011628,0.186915888,2040,446,0.307938035,0.247524752
8,6,0.137856629,0.170843776,0.126434252,1325,202,0.209605296,0.127659574
11,1,0.200784094,0.201082753,0.172954642,800,867,0.107609327,0.322496739
10,1,0.213267204,0.26082578,0.189233234,2252,118,0.307938035,0.229299363
11,4,0.187981127,0.22991128,0.264460092,809,1251,0.107609327,0.236220472
4,4,0.193371815,0.195102041,0.221518987,1800,919,0.307938035,0.178907721
7,7,0.188744508,0.266837716,0.198044623,1606,1197,0.307938035,0.265638288
10,2,0.164141953,0.175956284,0.144570707,1740,1481,0.307938035,0.185406699
6,1,0.164141953,0.150794834,0.16384535,610,961,0.107609327,0.176517953
1,7,0.193371815,0.147994467,0.202672606,1630,296,0.209605296,0.143529412
9,1,0.164141953,0.12601626,0.16384535,2259,1969,0.307938035,0.167742658
8,5,0.193371815,0.169960474,0.219789132,1320,528,0.209605296,0.145038973
7,4,0.200784094,0.152390779,0.176517953,1110,31,0.107609327,0.152390779
5,5,0.200784094,0.234011628,0.172954642,1051,1050,0.107609327,0.25165552
2,7,0.253760206,0.26082578,0.206128134,1113,651,0.107609327,0.277970012
7,3,0.253760206,0.181372549,0.214473684,1331,328,0.209605296,0.22823851
12,6,0.188744508,0.225241546,0.198044623,830,925,0.107609327,0.221674877
11,1,0.188744508,0.209064327,0.280818414,1830,2521,0.307938035,0.092184901
9,1,0.187981127,0.174603175,0.198044623,1111,475,0.107609327,0.209067006
10,3,0.193371815,0.201082753,0.200752823,1555,763,0.209605296,0.223931624
3,6,0.193371815,0.229000884,0.222506394,940,1075,0.107609327,0.253776435
5,4,0.253760206,0.229000884,0.224489796,2035,204,0.307938035,0.20994475
2,5,0.193371815,0.18494152,0.124513619,1525,355,0.209605296,0.197228145
10,4,0.193371815,0.132275132,0.211971026,955,407,0.107609327,0.137130802
9,2,0.253760206,0.153198653,0.231961045,1642,1205,0.209605296,0.149126874
6,4,0.188744508,0.207460399,0.150485437,1910,372,0.307938035,0.171232877
5,2,0.164141953,0.175956284,0.200752823,835,1953,0.107609327,0.185406699
10,7,0.179017013,0.160965483,0.280818414,1729,462,0.307938035,0.136837144
11,5,0.193371815,0.18494152,0.182578397,545,1449,0.107609327,0.197228145
7,4,0.193371815,0.197459584,0.172413793,500,1436,0.404553415,0.228811867
8,3,0.164141953,0.167164179,0.174674958,1924,735,0.307938035,0.140038132
11,4,0.193371815,0.173010381,0.219789132,2225,721,0.307938035,0.175090253
9,7,0.193371815,0.234011628,0.199386503,825,628,0.107609327,0.247524752
2,3,0.253760206,0.22991128,0.224489796,1717,1197,0.307938035,0.27027027
8,6,0.253760206,0.153198653,0.199887704,1251,2454,0.209605296,0.149126874
1,5,0.164141953,0.225241546,0.174674958,1450,1034,0.209605296,0.194915441
8,7,0.187981127,0.173010381,0.231961045,1950,550,0.307938035,0.159311078
7,2,0.156283375,0.170843776,0.207272727,854,722,0.107609327,0.165983607
5,4,0.179017013,0.22991128,0.199949876,1552,139,0.209605296,0.233243968
2,6,0.200784094,0.209865859,0.244444444,1330,1216,0.209605296,0.234210526
10,2,0.253760206,0.189175258,0.167883464,2210,437,0.307938035,0.226600985
5,2,0.193371815,0.18494152,0.169817927,2000,370,0.307938035,0.197228145
6,1,0.156283375,0.169902913,0.181655481,728,1031,0.107609327,0.122038078
2,7,0.213325183,0.229989366,0.248186946,730,1338,0.107609327,0.204102505
9,1,0.137856629,0.170843776,0.180762852,1259,419,0.209605296,0.127659574
3,3,0.193371815,0.115591398,0.186915888,850,2349,0.107609327,0.046319203
4,7,0.193371815,0.18494152,0.209386282,940,935,0.107609327,0.197228145
3,7,0.257645701,0.266666667,0.199887704,400,1598,0.404553415,0.30612212
7,3,0.179017013,0.175956284,0.259668502,825,311,0.107609327,0.195266272
7,2,0.137856629,0.195227766,0.221518987,1125,645,0.107609327,0.162650602
8,2,0.188744508,0.207460399,0.161331626,2135,2419,0.307938035,0.171232877
4,4,0.193371815,0.195102041,0.231560546,1940,341,0.307938035,0.178907721
7,7,0.164141953,0.263761468,0.16384535,1000,581,0.209605296,0.197604791
5,7,0.164141953,0.266666667,0.16384535,1249,1547,0.209605296,0.138260828
5,7,0.265797392,0.266666667,0.224489796,939,1045,0.107609327,0.379087799
2,7,0.164141953,0.160886868,0.211971026,2155,1299,0.307938035,0.145833333
7,3,0.193371815,0.229000884,0.16384535,520,406,0.107609327,0.253776435
3,3,0.193371815,0.216216216,0.217485863,810,973,0.107609327,0.22022022
10,4,0.156283375,0.17206073,0.181655481,600,617,0.107609327,0.138939
5,7,0.257645701,0.229000884,0.199887704,1929,1005,0.307938035,0.355380253
10,1,0.227520436,0.225241546,0.217485863,1346,854,0.209605296,0.227272331
5,3,0.193371815,0.18494152,0.185676393,1340,325,0.209605296,0.197228145
8,5,0.213267204,0.26082578,0.185608411,2050,221,0.307938035,0.229299363
3,4,0.253760206,0.262749446,0.171803653,2045,986,0.307938035,0.326890756
7,6,0.156283375,0.195259594,0.209251101,1220,427,0.209605296,0.144032922
4,2,0.253760206,0.262749446,0.217485863,1920,985,0.307938035,0.326890756
9,5,0.164141953,0.198960499,0.221518987,735,432,0.107609327,0.188465175
7,1,0.265797392,0.26082578,0.176846591,1733,361,0.307938035,0.425771616
7,4,0.137856629,0.195227766,0.222506394,943,725,0.107609327,0.162650602
3,5,0.188744508,0.207460399,0.219546742,904,2521,0.107609327,0.171232877
2,5,0.213267204,0.189175258,0.229353561,2008,613,0.307938035,0.222222222
10,7,0.164141953,0.175956284,0.182578397,2003,456,0.307938035,0.185406699
12,3,0.164141953,0.198960499,0.230671195,945,1599,0.107609327,0.188465175
3,6,0.257645701,0.170843776,0.248186946,1635,1076,0.209605296,0.299210323
2,3,0.188744508,0.21881582,0.193975904,500,862,0.404553415,0.221264368
8,4,0.253760206,0.165354331,0.214473684,2209,2282,0.307938035,0.236514401
5,5,0.265797392,0.22991128,0.16384535,1637,606,0.307938035,0.308210092
9,6,0.164141953,0.160886868,0.211971026,1105,1299,0.107609327,0.145833333
7,2,0.164141953,0.195227766,0.174674958,1515,1008,0.209605296,0.181824286
2,6,0.188744508,0.21881582,0.193975904,2025,862,0.307938035,0.221264368
5,5,0.253760206,0.18494152,0.219789132,830,872,0.107609327,0.232858991
5,6,0.193371815,0.216216216,0.194444445,1410,296,0.209605296,0.22022022
7,6,0.193371815,0.138636364,0.205731832,845,1583,0.107609327,0.10877193
7,7,0.179017013,0.163814181,0.199887704,1300,745,0.209605296,0.222090923
7,2,0.164141953,0.156759879,0.144570707,530,387,0.107609327,0.123427461
8,3,0.188744508,0.206521739,0.193975904,700,489,0.107609327,0.148769076
4,3,0.193371815,0.112195123,0.1360799,615,102,0.107609327,0.110005888
10,2,0.257645701,0.263761468,0.199887704,840,1069,0.107609327,0.293233083
11,5,0.193371815,0.112840467,0.181617647,1525,935,0.209605296,0.096399009
4,2,0.164141953,0.175956284,0.242339833,2140,983,0.307938035,0.185406699
5,2,0.193371815,0.227874564,0.191709845,2130,273,0.307938035,0.242802303
8,5,0.179017013,0.207460399,0.202672606,1830,326,0.307938035,0.233333333
12,1,0.179017013,0.207460399,0.200752823,1215,550,0.209605296,0.233333333
8,1,0.193371815,0.166144201,0.220913108,1350,488,0.209605296,0.138213403
10,4,0.193371815,0.180620696,0.18327606,525,277,0.107609327,0.218202049
7,7,0.164141953,0.198960499,0.191255622,911,366,0.107609327,0.188465175
10,1,0.193371815,0.169902913,0.205731832,1820,259,0.307938035,0.228924324
4,7,0.164141953,0.170843776,0.242339833,1905,1010,0.307938035,0.189781022
7,4,0.200784094,0.209064327,0.172954642,707,2378,0.107609327,0.225003747
9,4,0.156283375,0.195259594,0.161331626,1545,228,0.209605296,0.144032922
3,4,0.193371815,0.138636364,0.182578397,730,1791,0.107609327,0.10877193
5,1,0.193371815,0.100238663,0.161744023,820,2417,0.107609327,0.080645169
10,2,0.253760206,0.189175258,0.224489796,530,919,0.107609327,0.226600985
7,1,0.188744508,0.262749446,0.172413793,1345,641,0.209605296,0.223880311
6,3,0.188744508,0.234011628,0.172413793,1555,853,0.209605296,0.185897451
9,1,0.164141953,0.076333498,0.16384535,600,302,0.107609327,0.13681504
6,3,0.253760206,0.153198653,0.181617647,1925,338,0.307938035,0.149126874
11,6,0.253760206,0.266837716,0.169817927,833,2342,0.107609327,0.313309776
11,3,0.188744508,0.21881582,0.121123355,1115,251,0.107609327,0.221264368
9,3,0.193371815,0.229000884,0.205731832,1255,869,0.209605296,0.253776435
11,7,0.200784094,0.165354331,0.172413793,1325,991,0.209605296,0.181451613
4,2,0.193371815,0.216216216,0.181655481,1340,1381,0.209605296,0.22022022
11,3,0.164141953,0.195102041,0.199887704,1557,1521,0.209605296,0.158940478
10,1,0.257645701,0.206087824,0.280818414,1200,2704,0.107609327,0.262697023
3,6,0.193371815,0.216216216,0.222506394,1100,850,0.107609327,0.22022022
5,2,0.253760206,0.179271709,0.214473684,918,168,0.107609327,0.237562369
11,7,0.164141953,0.202312139,0.16384535,520,821,0.107609327,0.102065633
9,7,0.253760206,0.170843776,0.224489796,1700,1096,0.307938035,0.172995781
3,2,0.179017013,0.199870283,0.220913108,800,508,0.107609327,0.190594948
2,5,0.193371815,0.216216216,0.206128134,2035,436,0.307938035,0.22022022
1,6,0.193371815,0.21881582,0.194915254,605,533,0.107609327,0.244728916
12,3,0.188744508,0.207460399,0.202672606,1621,326,0.209605296,0.171232877
4,1,0.164141953,0.212454212,0.16384535,1526,134,0.209605296,0.161532688
2,1,0.253760206,0.201082753,0.169817927,1910,236,0.307938035,0.174603176
12,6,0.193371815,0.169960474,0.211971026,835,583,0.107609327,0.145038973
1,3,0.12632594,0.115591398,0.1360799,645,100,0.107609327,0.153846169
1,4,0.179017013,0.18494152,0.246985613,1503,509,0.209605296,0.142480211
4,4,0.200784094,0.154135338,0.172954642,1100,1448,0.107609327,0.138613862
2,5,0.188744508,0.207460399,0.193975904,1300,1635,0.209605296,0.171232877
4,5,0.179017013,0.168877819,0.171803653,1405,243,0.209605296,0.168877819
3,4,0.179017013,0.175956284,0.177727698,1020,287,0.107609327,0.195266272
2,7,0.193371815,0.189175258,0.178984862,1820,601,0.307938035,0.173160173
